"WorkID","Title","Author","Year","NumBorrowers","x","y"
20470,"Throwback, The: A Romance of the South-West","Lewis","1906",47,38.2030244648325,0.226230283134938
20179,"Pagan's Cup, The","Hume","",40,15.3234781060880,5.72153436486785
3735,"Garthowen","Raine","",69,50.134085027114,14.8877551570049
526002860,"Mary Rock; or, My Adventures in Texas","St John","1860",30,-15.3127026147774,24.4661734070239
455146186,"Settler of Silver Creek, The","Whitaker","",39,37.8015204308606,-10.7351626628272
16091,"Shadow of a Vendetta, The","Gunter","",23,43.8768416896224,-8.01276359590385
776373186,"International Spy, The","Upward","1905",41,33.5186034331611,2.04920184385849
1690838047,"Jack Hinton, the Guardsman","Lever","1843",44,-4.45398622940627,29.3636008232705
-1241473171,"House with the Green Shutters, The","Douglas","1901",19,1.86932476701302,-7.78064561561681
-1270270050,"Brownrigg Papers, The","Jerrold","1860",72,-10.7301634941672,20.3515196488683
1192913671,"Lady Betty across the Water","Williamson","1906",52,25.4523952044248,-17.7797200825832
1025766817,"Strangers and Pilgrims","Braddon","1873",20,-33.5355690334900,-33.9476329109359
-552051964,"My Love","Linton","1881",39,-36.7032001341566,-36.6079814349641
1831846909,"Fortunes of Oliver Horn, The","Smith","1904",16,4.25189099273000,-8.30601414872214
-1129636013,"He Would Be a Gentleman","Lover","1856",32,-7.61702072759239,20.5643806864128
829772666,"Ring and the Man, The","Brady","1909",72,-37.0781184436904,4.42437125626423
1905921917,"Dorothy's Double","Henty","1894",63,-18.6196536461636,-24.5893458329805
20327,"Sandy's Selection","Rudd","",51,28.8743296597017,8.39799130098585
3643,"Benita","Haggard","",75,38.044856149683,-1.26478696395844
1794350499,"Ghost Kings, The","Haggard","1908",24,44.3868290078703,-7.72991175791755
-1988766690,"Doctor Xavier","Pemberton","1903",64,44.561568161644,2.7959314779592
-1900821874,"Faith of Men and Other Stories, The","London","1904",22,38.3930303136573,9.73039771158387
41395658,"Mission, The; or, Scenes in Africa","Marryat","1845",20,6.92764320175861,29.1915815609339
153355722,"Season Ticket, The","Haliburton","1860",24,-12.4356462824819,18.5669956642291
1927473477,"Ivors","Sewell","1856",20,-7.02299612790172,22.8854343315541
19965,"Kit Kennedy","Crockett","",41,6.03330894773906,-5.99680519142852
1787929558,"Marvellous Adventures and Rare Conceits of Tyll Owlglass, The","Mackenzie","1860",22,-4.04941787056994,27.0204833723611
-81796576,"Red Cravat, The","Sheppard","1905",17,7.41721110593784,-6.08301346170762
20486,"Travers: A Story of the San Francisco Earthquake","Dean","1908",65,44.4880380384318,-11.9465298526702
-26646106,"Little Lord Fauntleroy","Burnett","1883",33,-31.1418792830045,-21.1775849779084
-450771329,"Growing towards the Light","Doudy","1909",18,-31.2641906151210,7.90315158112036
1590734314,"American Woman, An","Swan","1900",37,15.0479986399121,9.29453540258293
859668090,"Sherrods, The","McCutcheon","1903",35,31.6979279986098,-0.892891973043844
-2002633586,"Merry Anne, The","Merwin","1904",15,9.43866045755311,-9.06800330762788
1239722660,"Dr. Burton's Success","Gunter","1908",24,44.973869271205,-8.65947137448454
1216793776,"Wee Willie Winkie and Other Child Stories","Kipling","1888",35,-33.5658673944030,-17.7260535168720
3819,"Crisis, The","Churchill","1901",89,-9.3518127974084,-33.4147464240437
-958725997,"Flame of Fire, A","Hocking","1903",79,24.2733299151426,25.0608369778503
-556831949,"Infatuation of the Countess, The","White","1899",32,27.68686114015,12.6113581856438
-1526581491,"Anne of Green Gables","Montgomery","1908",40,56.0479710414486,-9.54694364221229
-1441698088,"Diary of a Journey from the Mississippi to the Coasts of the Pacific","Moellhausen","1858",19,-13.3441773880187,25.9185292610755
-489609918,"Guy Fawkes","Ainsworth","1841",29,-11.5234236823239,8.60809443605114
-1017053915,"Against Wind and Tide","Lee","1859",29,-5.58914132133689,31.0765056970939
2153,"Allan's Wife","Haggard","1889",53,1.58096642529067,12.3069710019306
21121,"On Tour with Troddles","Andom","1909",24,49.7659900645241,-4.57068959189794
5481,"Grafters, The","Lynde","1904",81,10.9461374196242,-11.4828064061209
19936,"Jess","Haggard","",65,-25.5606118280632,-38.6211892493692
20463,"Three Musketeers, The","Dumas","",37,-0.910690793602014,15.8851800784520
-669461858,"In Haste and at Leisure","Linton","1895",30,-26.6533260036609,-32.1229647203331
2000715151,"Profit and Loss","Oxenham","1906",41,23.0615331865802,-8.02107759352645
-1816286183,"One of Them","Lever","1861",65,-20.1399367863159,30.4946276785260
